job_id,titre,secteur,localisation,type_contrat,groupe_contrat,entreprise,type_entreprise,poste,date_publication,description,profil,competences,localisation_norm,text_profile
JOB250001153,RESPONSABLE DE RESOURCE HUMAINES,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-14 00:00:00,,,,brazzaville,"RESPONSABLE DE RESOURCE HUMAINES Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001155,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-14 00:00:00,,,,brazzaville,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250001161,Manœuvre,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-15 00:00:00,,,,brazzaville,"Manœuvre Commerce, Vente, Marketing & Distribution"
JOB250001162,Chauffeur,"Transport, Logistique & Supply Chain",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-15 00:00:00,,,,brazzaville,"Chauffeur Transport, Logistique & Supply Chain"
JOB250001166,TECHNICIENS ( Opérateur de machine),"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-15 00:00:00,,,,brazzaville,"TECHNICIENS ( Opérateur de machine) Commerce, Vente, Marketing & Distribution"
JOB250001265,OPERATEUR,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-28 00:00:00,,,,brazzaville,"OPERATEUR Industrie, Production & Maintenance"
JOB250001276,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-05-30 00:00:00,,,,brazzaville,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250001295,chef de vente,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-02 00:00:00,,,,brazzaville,"chef de vente Industrie, Production & Maintenance"
JOB250001296,chauffeur voiture légère,"Transport, Logistique & Supply Chain",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-02 00:00:00,,,,brazzaville,"chauffeur voiture légère Transport, Logistique & Supply Chain"
JOB250001317,AGENT DE MARKETING,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-04 00:00:00,,,,brazzaville,"AGENT DE MARKETING Commerce, Vente, Marketing & Distribution"
JOB250001334,chef de secteur,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-06 00:00:00,,,,brazzaville,"chef de secteur Commerce, Vente, Marketing & Distribution"
JOB250001405,Technicien HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-12 00:00:00,,,,brazzaville,"Technicien HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001406,RESPONSABLE RESSOURCES HUMAINES,Agriculture & Industrie Agroalimentaire,BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-12 00:00:00,,,,brazzaville,RESPONSABLE RESSOURCES HUMAINES Agriculture & Industrie Agroalimentaire
JOB250001407,SPECIALISTE DE CENTRES DE SUPERVISION DU RESEAU ET GESTION DE CENTRES DE DONNEES,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-12 00:00:00,,,,brazzaville,"SPECIALISTE DE CENTRES DE SUPERVISION DU RESEAU ET GESTION DE CENTRES DE DONNEES Commerce, Vente, Marketing & Distribution"
JOB250001432,RESPONSABLE RESSOURCES HUMAINES,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-06-18 00:00:00,,,,brazzaville,"RESPONSABLE RESSOURCES HUMAINES Industrie, Production & Maintenance"
JOB250001513,HOTESSES,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,10.0,2025-06-24 00:00:00,,,,brazzaville,"HOTESSES Industrie, Production & Maintenance"
JOB250001963,POINTEURS DE STOCK,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,4.0,2025-08-18 00:00:00,,,,brazzaville,"POINTEURS DE STOCK Commerce, Vente, Marketing & Distribution"
JOB250001965,Stage Assistant Fiscaliste,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-08-18 00:00:00,,,,brazzaville,"Stage Assistant Fiscaliste Commerce, Vente, Marketing & Distribution"
JOB250002649,Opérateur de saisie,"Informatique, Data, Télécommunications & Digital",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-17 00:00:00,,,,brazzaville,"Opérateur de saisie Informatique, Data, Télécommunications & Digital"
JOB250002651,Frigoriste,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-17 00:00:00,,,,brazzaville,"Frigoriste Industrie, Production & Maintenance"
JOB250002657,GESTIONNAIRE RH,"Conseil, Stratégie & Gestion des Ressources Humaines",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-17 00:00:00,,,,brazzaville,"GESTIONNAIRE RH Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250002658,Frigoriste,"Industrie, Production & Maintenance",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-17 00:00:00,,,,brazzaville,"Frigoriste Industrie, Production & Maintenance"
JOB250002661,Opérateur de saisie,"Informatique, Data, Télécommunications & Digital",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-17 00:00:00,,,,brazzaville,"Opérateur de saisie Informatique, Data, Télécommunications & Digital"
JOB250002662,ASSISTANT MARKETING,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,Ragec,,1.0,2025-11-18 00:00:00,,,,brazzaville,"ASSISTANT MARKETING Commerce, Vente, Marketing & Distribution"
JOB250000941,vendeur,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,RAGEC POINTE NOIRE,,1.0,2025-04-18 00:00:00,,,,pointe-noire,"vendeur Commerce, Vente, Marketing & Distribution"
JOB250001156,Animateur de Vente,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,RAGEC POINTE NOIRE,,1.0,2025-05-14 00:00:00,,,,brazzaville,"Animateur de Vente Commerce, Vente, Marketing & Distribution"
JOB250001379,Technicien Laboratoire (usine injection),"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,RAGEC POINTE NOIRE,,1.0,2025-06-11 00:00:00,,,,brazzaville,"Technicien Laboratoire (usine injection) Commerce, Vente, Marketing & Distribution"
JOB250000831,SUPERVISEUR HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-03-03 00:00:00,,,,pointe-noire,"SUPERVISEUR HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250000855,CHAUFFEUR COURSIER,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-03-14 00:00:00,,,,pointe-noire,"CHAUFFEUR COURSIER Industrie, Production & Maintenance"
JOB250000856,CHEF DE PROJET,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-03-14 00:00:00,,,,pointe-noire,"CHEF DE PROJET Industrie, Production & Maintenance"
JOB250000858,CHEFS D'EQUIPE MECANICIENS,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,2.0,2025-03-14 00:00:00,,,,pointe-noire,"CHEFS D'EQUIPE MECANICIENS Industrie, Production & Maintenance"
JOB250000859,CHEFS D'EQUIPE ELECTRICIENS,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,2.0,2025-03-14 00:00:00,,,,pointe-noire,"CHEFS D'EQUIPE ELECTRICIENS Industrie, Production & Maintenance"
JOB250000860,CHEFS D'EQUIPE INSTRUMENTATION,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,2.0,2025-03-14 00:00:00,,,,pointe-noire,"CHEFS D'EQUIPE INSTRUMENTATION Industrie, Production & Maintenance"
JOB250000871,SUPERVISEUR GENIE CIVIL,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-03-19 00:00:00,,,,pointe-noire,"SUPERVISEUR GENIE CIVIL Industrie, Production & Maintenance"
JOB250001541,Assistant Ressources Humaines,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-06-27 00:00:00,,,,pointe-noire,"Assistant Ressources Humaines Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001686,Technicien HSE,"Assurance Qualité, Contrôle, Testing (QHSE)",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-07-14 00:00:00,,,,pointe-noire,"Technicien HSE Assurance Qualité, Contrôle, Testing (QHSE)"
JOB250001687,INFIRMIER,"Santé, Pharmacie & Recherche Scientifique",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-07-14 00:00:00,,,,pointe-noire,"INFIRMIER Santé, Pharmacie & Recherche Scientifique"
JOB250001705,COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDI,Emploi Durable,RENCO CONGO,,1.0,2025-07-17 00:00:00,,,,pointe-noire,"COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250001802,CHAUFFEUR COURSIER,"Transport, Logistique & Supply Chain",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-07-28 00:00:00,,,,pointe-noire,"CHAUFFEUR COURSIER Transport, Logistique & Supply Chain"
JOB250001979,Opérateurs de Surface,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-08-19 00:00:00,,,,pointe-noire,"Opérateurs de Surface Industrie, Production & Maintenance"
JOB250001981,OpérateursPompe,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-08-19 00:00:00,,,,pointe-noire,"OpérateursPompe Pétrole, Gaz & Hydrocarbures"
JOB250001982,Assistant Driller,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-08-19 00:00:00,,,,pointe-noire,"Assistant Driller Pétrole, Gaz & Hydrocarbures"
JOB250001983,DRILLER,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-08-19 00:00:00,,,,pointe-noire,"DRILLER Pétrole, Gaz & Hydrocarbures"
JOB250001984,MECANICIEN,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-08-19 00:00:00,,,,pointe-noire,"MECANICIEN Industrie, Production & Maintenance"
JOB250002113,Peintre,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-09-03 00:00:00,,,,pointe-noire,"Peintre Industrie, Production & Maintenance"
JOB250002307,Coordonnateur de Travaux,"Bâtiment, Travaux Publics & Aménagement du Territoire",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-09-25 00:00:00,,,,pointe-noire,"Coordonnateur de Travaux Bâtiment, Travaux Publics & Aménagement du Territoire"
JOB250002789,Coordinateur Matériel et Achat,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-09 00:00:00,,,,pointe-noire,"Coordinateur Matériel et Achat Industrie, Production & Maintenance"
JOB250002809,Controleur Assurance Qualité et documentation,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-12 00:00:00,,,,pointe-noire,"Controleur Assurance Qualité et documentation Industrie, Production & Maintenance"
JOB250002810,Planificateur de Maintenance,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-12 00:00:00,,,,pointe-noire,"Planificateur de Maintenance Industrie, Production & Maintenance"
JOB250002811,Coordinateur de Maintenance,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-12 00:00:00,,,,pointe-noire,"Coordinateur de Maintenance Industrie, Production & Maintenance"
JOB250002812,TUYAUTEURS,"Industrie, Production & Maintenance",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-12 00:00:00,,,,pointe-noire,"TUYAUTEURS Industrie, Production & Maintenance"
JOB250002814,Echafaudeur,"Bâtiment, Travaux Publics & Aménagement du Territoire",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO CONGO,,1.0,2025-12-12 00:00:00,,,,pointe-noire,"Echafaudeur Bâtiment, Travaux Publics & Aménagement du Territoire"
NONREF000078,Chef de partie,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Chef de partie Hôtellerie - Restauration
NONREF000083,Chef de rang,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Chef de rang Hôtellerie - Restauration
NONREF000085,Chef patissier,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Chef patissier Hôtellerie - Restauration
NONREF000126,Electricien,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Electricien Hôtellerie - Restauration
NONREF000134,Frigoriste,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Frigoriste Hôtellerie - Restauration
NONREF000149,Gouvernante d'étage,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Gouvernante d'étage Hôtellerie - Restauration
NONREF000189,Plombier,Hôtellerie - Restauration,POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOB,,1.0,2025-01-17 00:00:00,,,,pointe-noire,Plombier Hôtellerie - Restauration
JOB250002641,Réceptionniste Bilingue,Hôtellerie - Restauration,POINTE-NOIRE,Stage professionnel,Stages Classiques,RENCO GESTION IMMOBILIERE,,1.0,2025-11-12 00:00:00,,,,pointe-noire,Réceptionniste Bilingue Hôtellerie - Restauration
JOB250002642,AGENT DE RESERVATION,"Commerce, Vente, Marketing & Distribution",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GESTION IMMOBILIERE,,1.0,2025-11-12 00:00:00,,,,pointe-noire,"AGENT DE RESERVATION Commerce, Vente, Marketing & Distribution"
NONREF000023,Assistant chargé des rel Com,"Pétrole, Gaz & Hydrocarbures",POINTE-NOIRE,CDD,Emploi Temporaire,RENCO GREEN SARL,,1.0,2025-02-10 00:00:00,,,,pointe-noire,"Assistant chargé des rel Com Pétrole, Gaz & Hydrocarbures"
NONREF000244,Technicien NOC,"Informatique, Data, Télécommunications & Digital",POINTE-NOIRE,CDD,Emploi Temporaire,ROFA NETWORK,,1.0,2025-02-13 00:00:00,,,,pointe-noire,"Technicien NOC Informatique, Data, Télécommunications & Digital"
NONREF000046,Assistante RH,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,RUI ZHI TECHNOLOGIE,,1.0,2025-02-24 00:00:00,,,,pointe-noire,"Assistante RH Conseil, Stratégie & Gestion des Ressources Humaines"
NONREF000048,Assistante RH,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,RUI ZHI TECHNOLOGIE T,,1.0,2025-03-18 00:00:00,,,,pointe-noire,"Assistante RH Conseil, Stratégie & Gestion des Ressources Humaines"
JOB250001002,ASSISTANT COMPTABLE,"Finance, Banque, Assurance, Comptabilité & Fiscalité",POINTE-NOIRE,CDD,Emploi Temporaire,RUI ZUI TECHNOLOGIE & TRAVAUX PETROLIERS,,1.0,2025-04-25 00:00:00,,,,pointe-noire,"ASSISTANT COMPTABLE Finance, Banque, Assurance, Comptabilité & Fiscalité"
JOB250002351,CAISSIER,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,SAFE SARL,,1.0,2025-10-06 00:00:00,,,,brazzaville,"CAISSIER Commerce, Vente, Marketing & Distribution"
JOB250002355,PRODUCTEUR,"Commerce, Vente, Marketing & Distribution",BRAZZAVILLE,CDD,Emploi Temporaire,SAFE SARL,,1.0,2025-10-06 00:00:00,,,,brazzaville,"PRODUCTEUR Commerce, Vente, Marketing & Distribution"
JOB250001267,Standartiste,"Conseil, Stratégie & Gestion des Ressources Humaines",POINTE-NOIRE,CDD,Emploi Temporaire,SAINT PIERRE SERVICES,,1.0,2025-05-28 00:00:00,,,,pointe-noire,"Standartiste Conseil, Stratégie & Gestion des Ressources Humaines"
NONREF000251,Agent de Nettoyage Matière Auxilliaire OP,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Agent de Nettoyage Matière Auxilliaire OP Industrie, Production & Maintenance"
NONREF000252,Agent des Affaires Sociales,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Agent des Affaires Sociales Industrie, Production & Maintenance"
NONREF000263,Bobieneur OQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,20.0,Janvier,,,,bouenza,"Bobieneur OQ Industrie, Production & Maintenance"
NONREF000270,Chauffeur Semi- Remorques,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,2.0,Janvier,,,,bouenza,"Chauffeur Semi- Remorques Industrie, Production & Maintenance"
NONREF000274,Chef d'Equipe Calorifuge,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Chef d'Equipe Calorifuge Industrie, Production & Maintenance"
NONREF000276,Chef d'Equipe Chaudronnier,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,4.0,Janvier,,,,bouenza,"Chef d'Equipe Chaudronnier Industrie, Production & Maintenance"
NONREF000278,Chef d'Equipe Electricien,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,2.0,Janvier,,,,bouenza,"Chef d'Equipe Electricien Industrie, Production & Maintenance"
NONREF000279,Chef d'Equipe Essorage,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Chef d'Equipe Essorage Industrie, Production & Maintenance"
NONREF000280,Chef d'Equipe Essorage,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,2.0,Janvier,,,,bouenza,"Chef d'Equipe Essorage Industrie, Production & Maintenance"
NONREF000282,Chef d'Equipe Raffinerie,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Chef d'Equipe Raffinerie Industrie, Production & Maintenance"
NONREF000283,Chef d'Equipe Raffinerie,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Chef d'Equipe Raffinerie Industrie, Production & Maintenance"
NONREF000284,Chef d'Equipe Tourneur,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Chef d'Equipe Tourneur Industrie, Production & Maintenance"
NONREF000285,Chef d'Equipe Tourneur,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,3.0,Janvier,,,,bouenza,"Chef d'Equipe Tourneur Industrie, Production & Maintenance"
NONREF000287,Conducteur de Travaux,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,3.0,Janvier,,,,bouenza,"Conducteur de Travaux Industrie, Production & Maintenance"
NONREF000288,Conducteur de Travaux,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Conducteur de Travaux Industrie, Production & Maintenance"
NONREF000289,Conducteur de travaux mécanique usine,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Conducteur de travaux mécanique usine Industrie, Production & Maintenance"
NONREF000290,Conducteur des travaux de Regulation,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Conducteur des travaux de Regulation Industrie, Production & Maintenance"
NONREF000291,Conducteur Prinicipal de Travaux,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Conducteur Prinicipal de Travaux Industrie, Production & Maintenance"
NONREF000295,Electricien Atelier OQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Electricien Atelier OQ Industrie, Production & Maintenance"
NONREF000296,Electricien de Quart OQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,3.0,Janvier,,,,bouenza,"Electricien de Quart OQ Industrie, Production & Maintenance"
NONREF000300,Infirmier Diplômé d'Etat,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Infirmier Diplômé d'Etat Industrie, Production & Maintenance"
NONREF000316,MécanicienBOS,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,2.0,Janvier,,,,bouenza,"MécanicienBOS Industrie, Production & Maintenance"
NONREF000317,MécanicienEntretien Reducteur,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"MécanicienEntretien Reducteur Industrie, Production & Maintenance"
NONREF000318,Mécanicien AOS,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,2.0,Janvier,,,,bouenza,"Mécanicien AOS Industrie, Production & Maintenance"
NONREF000319,Mécanicien Conditionneuse HQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Mécanicien Conditionneuse HQ Industrie, Production & Maintenance"
NONREF000320,Mecanicien Conditionneuse OQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,6.0,Janvier,,,,bouenza,"Mecanicien Conditionneuse OQ Industrie, Production & Maintenance"
NONREF000321,Mécanicien Entetien Centrifugeur HQ,"Industrie, Production & Maintenance",Bouenza,CDD,Emploi Temporaire,Saris Congo,,1.0,Janvier,,,,bouenza,"Mécanicien Entetien Centrifugeur HQ Industrie, Production & Maintenance"
